HSCode,Commodity,value,country,year
30,PHARMACEUTICAL PRODUCTS,8.96,LITHUANIA,2013
52,COTTON.,4.47,LITHUANIA,2013
73,ARTICLES OF IRON OR STEEL,3.19,LITHUANIA,2013
26,"ORES, SLAG AND ASH.",0,LUXEMBOURG,2013
30,PHARMACEUTICAL PRODUCTS,0.16,LUXEMBOURG,2013
52,COTTON.,0,LUXEMBOURG,2013
73,ARTICLES OF IRON OR STEEL,0.32,LUXEMBOURG,2013
30,PHARMACEUTICAL PRODUCTS,0.22,MACAO,2013
52,COTTON.,0.09,MACAO,2013
73,ARTICLES OF IRON OR STEEL,0.01,MACAO,2013
30,PHARMACEUTICAL PRODUCTS,1.9,MACEDONIA,2013
52,COTTON.,1.42,MACEDONIA,2013
73,ARTICLES OF IRON OR STEEL,0.18,MACEDONIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,3.82,MADAGASCAR,2013
30,PHARMACEUTICAL PRODUCTS,11.29,MADAGASCAR,2013
52,COTTON.,17.16,MADAGASCAR,2013
73,ARTICLES OF IRON OR STEEL,1.31,MADAGASCAR,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.39,MALAWI,2013
26,"ORES, SLAG AND ASH.",0.01,MALAWI,2013
30,PHARMACEUTICAL PRODUCTS,85.28,MALAWI,2013
52,COTTON.,2.75,MALAWI,2013
73,ARTICLES OF IRON OR STEEL,11.7,MALAWI,2013
17,SUGARS AND SUGAR CONFECTIONERY.,9.63,MALAYSIA,2013
26,"ORES, SLAG AND ASH.",16.35,MALAYSIA,2013
30,PHARMACEUTICAL PRODUCTS,44.12,MALAYSIA,2013
52,COTTON.,54.06,MALAYSIA,2013
73,ARTICLES OF IRON OR STEEL,65.54,MALAYSIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,4.37,MALDIVES,2013
26,"ORES, SLAG AND ASH.",0.02,MALDIVES,2013
30,PHARMACEUTICAL PRODUCTS,6.88,MALDIVES,2013
52,COTTON.,0.25,MALDIVES,2013
73,ARTICLES OF IRON OR STEEL,2.39,MALDIVES,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.45,MALI,2013
30,PHARMACEUTICAL PRODUCTS,13.47,MALI,2013
52,COTTON.,6.26,MALI,2013
73,ARTICLES OF IRON OR STEEL,2.51,MALI,2013
26,"ORES, SLAG AND ASH.",0.02,MALTA,2013
30,PHARMACEUTICAL PRODUCTS,38.83,MALTA,2013
52,COTTON.,0.02,MALTA,2013
73,ARTICLES OF IRON OR STEEL,3.3,MALTA,2013
30,PHARMACEUTICAL PRODUCTS,0.29,MARSHALL ISLAND,2013
30,PHARMACEUTICAL PRODUCTS,0.01,MARTINIQUE,2013
52,COTTON.,0.05,MARTINIQUE,2013
73,ARTICLES OF IRON OR STEEL,1.03,MARTINIQUE,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.98,MAURITANIA,2013
30,PHARMACEUTICAL PRODUCTS,5.53,MAURITANIA,2013
52,COTTON.,21.33,MAURITANIA,2013
73,ARTICLES OF IRON OR STEEL,0.58,MAURITANIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.77,MAURITIUS,2013
26,"ORES, SLAG AND ASH.",0,MAURITIUS,2013
30,PHARMACEUTICAL PRODUCTS,29.14,MAURITIUS,2013
52,COTTON.,39.22,MAURITIUS,2013
73,ARTICLES OF IRON OR STEEL,3.11,MAURITIUS,2013
26,"ORES, SLAG AND ASH.",3.57,MEXICO,2013
30,PHARMACEUTICAL PRODUCTS,26.46,MEXICO,2013
52,COTTON.,8.18,MEXICO,2013
73,ARTICLES OF IRON OR STEEL,172.74,MEXICO,2013
30,PHARMACEUTICAL PRODUCTS,0.24,MICRONESIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,MOLDOVA,2013
30,PHARMACEUTICAL PRODUCTS,5.64,MOLDOVA,2013
52,COTTON.,0.15,MOLDOVA,2013
73,ARTICLES OF IRON OR STEEL,0.07,MOLDOVA,2013
30,PHARMACEUTICAL PRODUCTS,0,MONACO,2013
73,ARTICLES OF IRON OR STEEL,0,MONACO,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.26,MONGOLIA,2013
30,PHARMACEUTICAL PRODUCTS,1.9,MONGOLIA,2013
52,COTTON.,0.05,MONGOLIA,2013
73,ARTICLES OF IRON OR STEEL,0.7,MONGOLIA,2013
30,PHARMACEUTICAL PRODUCTS,0.07,MONTENEGRO,2013
52,COTTON.,2.72,MONTENEGRO,2013
73,ARTICLES OF IRON OR STEEL,0.06,MONTENEGRO,2013
30,PHARMACEUTICAL PRODUCTS,0,MONTSERRAT,2013
52,COTTON.,0,MONTSERRAT,2013
73,ARTICLES OF IRON OR STEEL,0.01,MONTSERRAT,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.04,MOROCCO,2013
26,"ORES, SLAG AND ASH.",0.01,MOROCCO,2013
30,PHARMACEUTICAL PRODUCTS,16.4,MOROCCO,2013
52,COTTON.,33.81,MOROCCO,2013
73,ARTICLES OF IRON OR STEEL,15.17,MOROCCO,2013
17,SUGARS AND SUGAR CONFECTIONERY.,6.91,MOZAMBIQUE,2013
26,"ORES, SLAG AND ASH.",0.01,MOZAMBIQUE,2013
30,PHARMACEUTICAL PRODUCTS,68.9,MOZAMBIQUE,2013
52,COTTON.,32.93,MOZAMBIQUE,2013
73,ARTICLES OF IRON OR STEEL,18.64,MOZAMBIQUE,2013
17,SUGARS AND SUGAR CONFECTIONERY.,10.57,MYANMAR,2013
30,PHARMACEUTICAL PRODUCTS,137.19,MYANMAR,2013
52,COTTON.,52.35,MYANMAR,2013
73,ARTICLES OF IRON OR STEEL,45.03,MYANMAR,2013
17,SUGARS AND SUGAR CONFECTIONERY.,1.89,NAMIBIA,2013
30,PHARMACEUTICAL PRODUCTS,15.87,NAMIBIA,2013
52,COTTON.,0.1,NAMIBIA,2013
73,ARTICLES OF IRON OR STEEL,6.08,NAMIBIA,2013
30,PHARMACEUTICAL PRODUCTS,0.01,NAURU RP,2013
17,SUGARS AND SUGAR CONFECTIONERY.,13.86,NEPAL,2013
26,"ORES, SLAG AND ASH.",6.9,NEPAL,2013
30,PHARMACEUTICAL PRODUCTS,122.09,NEPAL,2013
52,COTTON.,38.99,NEPAL,2013
73,ARTICLES OF IRON OR STEEL,46.92,NEPAL,2013
17,SUGARS AND SUGAR CONFECTIONERY.,15.53,NETHERLAND,2013
26,"ORES, SLAG AND ASH.",30.91,NETHERLAND,2013
30,PHARMACEUTICAL PRODUCTS,185.51,NETHERLAND,2013
52,COTTON.,20.05,NETHERLAND,2013
73,ARTICLES OF IRON OR STEEL,122.36,NETHERLAND,2013
17,SUGARS AND SUGAR CONFECTIONERY.,1.04,NETHERLANDANTIL,2013
30,PHARMACEUTICAL PRODUCTS,1.05,NETHERLANDANTIL,2013
52,COTTON.,0.04,NETHERLANDANTIL,2013
73,ARTICLES OF IRON OR STEEL,0.29,NETHERLANDANTIL,2013
52,COTTON.,0.06,NEW CALEDONIA,2013
73,ARTICLES OF IRON OR STEEL,0.28,NEW CALEDONIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.22,NEW ZEALAND,2013
26,"ORES, SLAG AND ASH.",0,NEW ZEALAND,2013
30,PHARMACEUTICAL PRODUCTS,37.21,NEW ZEALAND,2013
52,COTTON.,0.92,NEW ZEALAND,2013
73,ARTICLES OF IRON OR STEEL,6.1,NEW ZEALAND,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,NICARAGUA,2013
30,PHARMACEUTICAL PRODUCTS,6.34,NICARAGUA,2013
52,COTTON.,2.74,NICARAGUA,2013
73,ARTICLES OF IRON OR STEEL,2.61,NICARAGUA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,1.94,NIGER,2013
26,"ORES, SLAG AND ASH.",0,NIGER,2013
30,PHARMACEUTICAL PRODUCTS,22.56,NIGER,2013
52,COTTON.,2.06,NIGER,2013
73,ARTICLES OF IRON OR STEEL,1.23,NIGER,2013
17,SUGARS AND SUGAR CONFECTIONERY.,15.65,NIGERIA,2013
26,"ORES, SLAG AND ASH.",0.07,NIGERIA,2013
30,PHARMACEUTICAL PRODUCTS,337.83,NIGERIA,2013
52,COTTON.,13.15,NIGERIA,2013
73,ARTICLES OF IRON OR STEEL,74.59,NIGERIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,NORWAY,2013
30,PHARMACEUTICAL PRODUCTS,0.64,NORWAY,2013
52,COTTON.,1.19,NORWAY,2013
73,ARTICLES OF IRON OR STEEL,14.83,NORWAY,2013
17,SUGARS AND SUGAR CONFECTIONERY.,37.17,OMAN,2013
26,"ORES, SLAG AND ASH.",50.06,OMAN,2013
30,PHARMACEUTICAL PRODUCTS,6.67,OMAN,2013
52,COTTON.,3.87,OMAN,2013
73,ARTICLES OF IRON OR STEEL,84.52,OMAN,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.56,PAKISTAN IR,2013
26,"ORES, SLAG AND ASH.",0,PAKISTAN IR,2013
30,PHARMACEUTICAL PRODUCTS,31.1,PAKISTAN IR,2013
52,COTTON.,467.3,PAKISTAN IR,2013
73,ARTICLES OF IRON OR STEEL,2.85,PAKISTAN IR,2013
30,PHARMACEUTICAL PRODUCTS,0.02,PALAU,2013
52,COTTON.,0,PALAU,2013
30,PHARMACEUTICAL PRODUCTS,0.02,PANAMA C Z,2013
30,PHARMACEUTICAL PRODUCTS,8.7,PANAMA REPUBLIC,2013
52,COTTON.,2.88,PANAMA REPUBLIC,2013
73,ARTICLES OF IRON OR STEEL,3.32,PANAMA REPUBLIC,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.04,PAPUA N GNA,2013
30,PHARMACEUTICAL PRODUCTS,11.59,PAPUA N GNA,2013
52,COTTON.,0.31,PAPUA N GNA,2013
73,ARTICLES OF IRON OR STEEL,5.23,PAPUA N GNA,2013
30,PHARMACEUTICAL PRODUCTS,7.96,PARAGUAY,2013
52,COTTON.,0.22,PARAGUAY,2013
73,ARTICLES OF IRON OR STEEL,0.64,PARAGUAY,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.14,PERU,2013
30,PHARMACEUTICAL PRODUCTS,34.02,PERU,2013
52,COTTON.,121.12,PERU,2013
73,ARTICLES OF IRON OR STEEL,6.25,PERU,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.95,PHILIPPINES,2013
26,"ORES, SLAG AND ASH.",12.35,PHILIPPINES,2013
30,PHARMACEUTICAL PRODUCTS,121.81,PHILIPPINES,2013
52,COTTON.,25.03,PHILIPPINES,2013
73,ARTICLES OF IRON OR STEEL,37.38,PHILIPPINES,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,POLAND,2013
30,PHARMACEUTICAL PRODUCTS,19.57,POLAND,2013
52,COTTON.,44.4,POLAND,2013
73,ARTICLES OF IRON OR STEEL,31.81,POLAND,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,PORTUGAL,2013
30,PHARMACEUTICAL PRODUCTS,12.96,PORTUGAL,2013
52,COTTON.,148.64,PORTUGAL,2013
73,ARTICLES OF IRON OR STEEL,9.83,PORTUGAL,2013
30,PHARMACEUTICAL PRODUCTS,4.75,PUERTO RICO,2013
52,COTTON.,0,PUERTO RICO,2013
73,ARTICLES OF IRON OR STEEL,2.35,PUERTO RICO,2013
17,SUGARS AND SUGAR CONFECTIONERY.,4.04,QATAR,2013
26,"ORES, SLAG AND ASH.",4.96,QATAR,2013
30,PHARMACEUTICAL PRODUCTS,0.8,QATAR,2013
52,COTTON.,1.31,QATAR,2013
73,ARTICLES OF IRON OR STEEL,56.8,QATAR,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,REUNION,2013
26,"ORES, SLAG AND ASH.",0,REUNION,2013
30,PHARMACEUTICAL PRODUCTS,0,REUNION,2013
52,COTTON.,0.21,REUNION,2013
73,ARTICLES OF IRON OR STEEL,5.1,REUNION,2013
30,PHARMACEUTICAL PRODUCTS,29.54,ROMANIA,2013
52,COTTON.,3.02,ROMANIA,2013
73,ARTICLES OF IRON OR STEEL,12.83,ROMANIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.89,RUSSIA,2013
26,"ORES, SLAG AND ASH.",0.43,RUSSIA,2013
30,PHARMACEUTICAL PRODUCTS,535.89,RUSSIA,2013
52,COTTON.,10.06,RUSSIA,2013
73,ARTICLES OF IRON OR STEEL,23.97,RUSSIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,3.16,RWANDA,2013
30,PHARMACEUTICAL PRODUCTS,20.25,RWANDA,2013
52,COTTON.,0.15,RWANDA,2013
73,ARTICLES OF IRON OR STEEL,3.1,RWANDA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.93,SAMOA,2013
30,PHARMACEUTICAL PRODUCTS,0.18,SAMOA,2013
52,COTTON.,0,SAN MARINO,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,SAO TOME,2013
30,PHARMACEUTICAL PRODUCTS,0.08,SAO TOME,2013
73,ARTICLES OF IRON OR STEEL,0.02,SAO TOME,2013
17,SUGARS AND SUGAR CONFECTIONERY.,66.67,SAUDI ARAB,2013
26,"ORES, SLAG AND ASH.",14.58,SAUDI ARAB,2013
30,PHARMACEUTICAL PRODUCTS,6.64,SAUDI ARAB,2013
52,COTTON.,18.02,SAUDI ARAB,2013
73,ARTICLES OF IRON OR STEEL,264.1,SAUDI ARAB,2013
17,SUGARS AND SUGAR CONFECTIONERY.,2.36,SENEGAL,2013
30,PHARMACEUTICAL PRODUCTS,13.91,SENEGAL,2013
52,COTTON.,60.8,SENEGAL,2013
73,ARTICLES OF IRON OR STEEL,11.37,SENEGAL,2013
30,PHARMACEUTICAL PRODUCTS,2.31,SERBIA,2013
52,COTTON.,1.48,SERBIA,2013
73,ARTICLES OF IRON OR STEEL,0.86,SERBIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.48,SEYCHELLES,2013
30,PHARMACEUTICAL PRODUCTS,2.01,SEYCHELLES,2013
52,COTTON.,0.08,SEYCHELLES,2013
73,ARTICLES OF IRON OR STEEL,0.81,SEYCHELLES,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.83,SIERRA LEONE,2013
30,PHARMACEUTICAL PRODUCTS,9.71,SIERRA LEONE,2013
52,COTTON.,1.14,SIERRA LEONE,2013
73,ARTICLES OF IRON OR STEEL,3.46,SIERRA LEONE,2013
17,SUGARS AND SUGAR CONFECTIONERY.,10.38,SINGAPORE,2013
26,"ORES, SLAG AND ASH.",1.27,SINGAPORE,2013
30,PHARMACEUTICAL PRODUCTS,50.58,SINGAPORE,2013
52,COTTON.,5.62,SINGAPORE,2013
73,ARTICLES OF IRON OR STEEL,62.52,SINGAPORE,2013
30,PHARMACEUTICAL PRODUCTS,1.93,SLOVAK REP,2013
52,COTTON.,0.19,SLOVAK REP,2013
73,ARTICLES OF IRON OR STEEL,2.71,SLOVAK REP,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0,SLOVENIA,2013
26,"ORES, SLAG AND ASH.",3.12,SLOVENIA,2013
30,PHARMACEUTICAL PRODUCTS,32.03,SLOVENIA,2013
52,COTTON.,6.65,SLOVENIA,2013
73,ARTICLES OF IRON OR STEEL,9.54,SLOVENIA,2013
30,PHARMACEUTICAL PRODUCTS,0.28,SOLOMON IS,2013
73,ARTICLES OF IRON OR STEEL,0.22,SOLOMON IS,2013
17,SUGARS AND SUGAR CONFECTIONERY.,86.29,SOMALIA,2013
30,PHARMACEUTICAL PRODUCTS,8.86,SOMALIA,2013
52,COTTON.,0,SOMALIA,2013
73,ARTICLES OF IRON OR STEEL,1.29,SOMALIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,4.77,SOUTH AFRICA,2013
26,"ORES, SLAG AND ASH.",1.18,SOUTH AFRICA,2013
30,PHARMACEUTICAL PRODUCTS,474.01,SOUTH AFRICA,2013
52,COTTON.,15.6,SOUTH AFRICA,2013
73,ARTICLES OF IRON OR STEEL,87.65,SOUTH AFRICA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,2.5,SPAIN,2013
26,"ORES, SLAG AND ASH.",1.14,SPAIN,2013
30,PHARMACEUTICAL PRODUCTS,56.32,SPAIN,2013
52,COTTON.,40.67,SPAIN,2013
73,ARTICLES OF IRON OR STEEL,92.04,SPAIN,2013
17,SUGARS AND SUGAR CONFECTIONERY.,131.23,SRI LANKA DSR,2013
26,"ORES, SLAG AND ASH.",1.25,SRI LANKA DSR,2013
30,PHARMACEUTICAL PRODUCTS,152.37,SRI LANKA DSR,2013
52,COTTON.,236.91,SRI LANKA DSR,2013
73,ARTICLES OF IRON OR STEEL,57.98,SRI LANKA DSR,2013
30,PHARMACEUTICAL PRODUCTS,0.1,ST KITT N A,2013
73,ARTICLES OF IRON OR STEEL,0,ST KITT N A,2013
30,PHARMACEUTICAL PRODUCTS,0.39,ST LUCIA,2013
73,ARTICLES OF IRON OR STEEL,0.02,ST LUCIA,2013
30,PHARMACEUTICAL PRODUCTS,0.07,ST VINCENT,2013
52,COTTON.,0.01,ST VINCENT,2013
73,ARTICLES OF IRON OR STEEL,0.06,ST VINCENT,2013
17,SUGARS AND SUGAR CONFECTIONERY.,245.52,SUDAN,2013
26,"ORES, SLAG AND ASH.",0.02,SUDAN,2013
30,PHARMACEUTICAL PRODUCTS,57.04,SUDAN,2013
52,COTTON.,31.93,SUDAN,2013
73,ARTICLES OF IRON OR STEEL,19.05,SUDAN,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,SURINAME,2013
30,PHARMACEUTICAL PRODUCTS,1.09,SURINAME,2013
52,COTTON.,0.16,SURINAME,2013
73,ARTICLES OF IRON OR STEEL,1.19,SURINAME,2013
30,PHARMACEUTICAL PRODUCTS,9.34,SWAZILAND,2013
52,COTTON.,0.02,SWAZILAND,2013
73,ARTICLES OF IRON OR STEEL,0.13,SWAZILAND,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,SWEDEN,2013
26,"ORES, SLAG AND ASH.",0.03,SWEDEN,2013
30,PHARMACEUTICAL PRODUCTS,12.27,SWEDEN,2013
52,COTTON.,3.14,SWEDEN,2013
73,ARTICLES OF IRON OR STEEL,73.59,SWEDEN,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,SWITZERLAND,2013
26,"ORES, SLAG AND ASH.",3.72,SWITZERLAND,2013
30,PHARMACEUTICAL PRODUCTS,12.99,SWITZERLAND,2013
52,COTTON.,6.12,SWITZERLAND,2013
73,ARTICLES OF IRON OR STEEL,8.38,SWITZERLAND,2013
17,SUGARS AND SUGAR CONFECTIONERY.,17.66,SYRIA,2013
30,PHARMACEUTICAL PRODUCTS,12.42,SYRIA,2013
52,COTTON.,0.25,SYRIA,2013
73,ARTICLES OF IRON OR STEEL,9.13,SYRIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.09,TAIWAN,2013
26,"ORES, SLAG AND ASH.",7.92,TAIWAN,2013
30,PHARMACEUTICAL PRODUCTS,8.68,TAIWAN,2013
52,COTTON.,75.92,TAIWAN,2013
73,ARTICLES OF IRON OR STEEL,10.02,TAIWAN,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.13,TAJIKISTAN,2013
30,PHARMACEUTICAL PRODUCTS,19.07,TAJIKISTAN,2013
73,ARTICLES OF IRON OR STEEL,0.09,TAJIKISTAN,2013
17,SUGARS AND SUGAR CONFECTIONERY.,58.24,TANZANIA REP,2013
26,"ORES, SLAG AND ASH.",0.15,TANZANIA REP,2013
30,PHARMACEUTICAL PRODUCTS,152.22,TANZANIA REP,2013
52,COTTON.,9.35,TANZANIA REP,2013
73,ARTICLES OF IRON OR STEEL,29.49,TANZANIA REP,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.08,THAILAND,2013
26,"ORES, SLAG AND ASH.",0.04,THAILAND,2013
30,PHARMACEUTICAL PRODUCTS,50.89,THAILAND,2013
52,COTTON.,84.56,THAILAND,2013
73,ARTICLES OF IRON OR STEEL,51.53,THAILAND,2013
30,PHARMACEUTICAL PRODUCTS,0.48,TIMOR LESTE,2013
73,ARTICLES OF IRON OR STEEL,0,TIMOR LESTE,2013
17,SUGARS AND SUGAR CONFECTIONERY.,7.46,TOGO,2013
30,PHARMACEUTICAL PRODUCTS,11.24,TOGO,2013
52,COTTON.,100.81,TOGO,2013
73,ARTICLES OF IRON OR STEEL,8.6,TOGO,2013
30,PHARMACEUTICAL PRODUCTS,0.01,TOKELAU IS,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.14,TONGA,2013
30,PHARMACEUTICAL PRODUCTS,0.32,TONGA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0,TRINIDAD,2013
30,PHARMACEUTICAL PRODUCTS,8.9,TRINIDAD,2013
52,COTTON.,0.27,TRINIDAD,2013
73,ARTICLES OF IRON OR STEEL,5.02,TRINIDAD,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.79,TUNISIA,2013
30,PHARMACEUTICAL PRODUCTS,1.53,TUNISIA,2013
52,COTTON.,26.21,TUNISIA,2013
73,ARTICLES OF IRON OR STEEL,4.55,TUNISIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,14.53,TURKEY,2013
26,"ORES, SLAG AND ASH.",0,TURKEY,2013
30,PHARMACEUTICAL PRODUCTS,20.99,TURKEY,2013
52,COTTON.,174.94,TURKEY,2013
73,ARTICLES OF IRON OR STEEL,36.86,TURKEY,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,TURKMENISTAN,2013
30,PHARMACEUTICAL PRODUCTS,20.54,TURKMENISTAN,2013
52,COTTON.,0,TURKMENISTAN,2013
73,ARTICLES OF IRON OR STEEL,2.91,TURKMENISTAN,2013
30,PHARMACEUTICAL PRODUCTS,0.01,TURKS C IS,2013
73,ARTICLES OF IRON OR STEEL,0,TURKS C IS,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.06,TUVALU,2013
30,PHARMACEUTICAL PRODUCTS,0,TUVALU,2013
17,SUGARS AND SUGAR CONFECTIONERY.,114.94,U ARAB EMTS,2013
26,"ORES, SLAG AND ASH.",13.75,U ARAB EMTS,2013
30,PHARMACEUTICAL PRODUCTS,46.76,U ARAB EMTS,2013
52,COTTON.,122.66,U ARAB EMTS,2013
73,ARTICLES OF IRON OR STEEL,791.22,U ARAB EMTS,2013
17,SUGARS AND SUGAR CONFECTIONERY.,1.9,U K,2013
26,"ORES, SLAG AND ASH.",0.67,U K,2013
30,PHARMACEUTICAL PRODUCTS,400.8,U K,2013
52,COTTON.,36.73,U K,2013
73,ARTICLES OF IRON OR STEEL,374.04,U K,2013
17,SUGARS AND SUGAR CONFECTIONERY.,8.49,U S A,2013
26,"ORES, SLAG AND ASH.",0.24,U S A,2013
30,PHARMACEUTICAL PRODUCTS,3445.75,U S A,2013
52,COTTON.,98.3,U S A,2013
73,ARTICLES OF IRON OR STEEL,1328.7,U S A,2013
17,SUGARS AND SUGAR CONFECTIONERY.,6.18,UGANDA,2013
26,"ORES, SLAG AND ASH.",0,UGANDA,2013
30,PHARMACEUTICAL PRODUCTS,145,UGANDA,2013
52,COTTON.,0.17,UGANDA,2013
73,ARTICLES OF IRON OR STEEL,21.28,UGANDA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.06,UKRAINE,2013
26,"ORES, SLAG AND ASH.",0.01,UKRAINE,2013
30,PHARMACEUTICAL PRODUCTS,111.2,UKRAINE,2013
52,COTTON.,4.7,UKRAINE,2013
73,ARTICLES OF IRON OR STEEL,26.58,UKRAINE,2013
30,PHARMACEUTICAL PRODUCTS,4.89,UNION OF SERBIA & MONTENEGRO,2013
73,ARTICLES OF IRON OR STEEL,0.1,UNION OF SERBIA & MONTENEGRO,2013
17,SUGARS AND SUGAR CONFECTIONERY.,1.36,UNSPECIFIED,2013
26,"ORES, SLAG AND ASH.",1.89,UNSPECIFIED,2013
30,PHARMACEUTICAL PRODUCTS,216.03,UNSPECIFIED,2013
52,COTTON.,18.43,UNSPECIFIED,2013
73,ARTICLES OF IRON OR STEEL,3.28,UNSPECIFIED,2013
30,PHARMACEUTICAL PRODUCTS,3.35,URUGUAY,2013
52,COTTON.,0.62,URUGUAY,2013
73,ARTICLES OF IRON OR STEEL,1.71,URUGUAY,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,UZBEKISTAN,2013
26,"ORES, SLAG AND ASH.",0.02,UZBEKISTAN,2013
30,PHARMACEUTICAL PRODUCTS,47.24,UZBEKISTAN,2013
52,COTTON.,0,UZBEKISTAN,2013
73,ARTICLES OF IRON OR STEEL,0.74,UZBEKISTAN,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,VANUATU REP,2013
30,PHARMACEUTICAL PRODUCTS,1.96,VANUATU REP,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,VENEZUELA,2013
30,PHARMACEUTICAL PRODUCTS,81.05,VENEZUELA,2013
52,COTTON.,16.39,VENEZUELA,2013
73,ARTICLES OF IRON OR STEEL,1.64,VENEZUELA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,5.93,VIETNAM SOC REP,2013
26,"ORES, SLAG AND ASH.",6.07,VIETNAM SOC REP,2013
30,PHARMACEUTICAL PRODUCTS,145.63,VIETNAM SOC REP,2013
52,COTTON.,325.36,VIETNAM SOC REP,2013
73,ARTICLES OF IRON OR STEEL,14.56,VIETNAM SOC REP,2013
73,ARTICLES OF IRON OR STEEL,0,VIRGIN IS US,2013
17,SUGARS AND SUGAR CONFECTIONERY.,24.93,YEMEN REPUBLC,2013
26,"ORES, SLAG AND ASH.",0.02,YEMEN REPUBLC,2013
30,PHARMACEUTICAL PRODUCTS,38.74,YEMEN REPUBLC,2013
52,COTTON.,9.13,YEMEN REPUBLC,2013
73,ARTICLES OF IRON OR STEEL,13.83,YEMEN REPUBLC,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.61,ZAMBIA,2013
30,PHARMACEUTICAL PRODUCTS,119.72,ZAMBIA,2013
52,COTTON.,1.33,ZAMBIA,2013
73,ARTICLES OF IRON OR STEEL,23.01,ZAMBIA,2013
17,SUGARS AND SUGAR CONFECTIONERY.,2.92,ZIMBABWE,2013
30,PHARMACEUTICAL PRODUCTS,69.01,ZIMBABWE,2013
52,COTTON.,0.2,ZIMBABWE,2013
73,ARTICLES OF IRON OR STEEL,1.17,ZIMBABWE,2013
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,AFGHANISTAN TIS,2012
30,PHARMACEUTICAL PRODUCTS,44.79,AFGHANISTAN TIS,2012
52,COTTON.,1.55,AFGHANISTAN TIS,2012
73,ARTICLES OF IRON OR STEEL,16.88,AFGHANISTAN TIS,2012
17,SUGARS AND SUGAR CONFECTIONERY.,0.86,ALBANIA,2012
30,PHARMACEUTICAL PRODUCTS,0.72,ALBANIA,2012
52,COTTON.,0.55,ALBANIA,2012
73,ARTICLES OF IRON OR STEEL,0.08,ALBANIA,2012
17,SUGARS AND SUGAR CONFECTIONERY.,0.44,ALGERIA,2012
30,PHARMACEUTICAL PRODUCTS,51.63,ALGERIA,2012
52,COTTON.,4.96,ALGERIA,2012
73,ARTICLES OF IRON OR STEEL,30.4,ALGERIA,2012
30,PHARMACEUTICAL PRODUCTS,0,AMERI SAMOA,2012
17,SUGARS AND SUGAR CONFECTIONERY.,5.09,ANGOLA,2012
30,PHARMACEUTICAL PRODUCTS,57.47,ANGOLA,2012
52,COTTON.,20.01,ANGOLA,2012
73,ARTICLES OF IRON OR STEEL,2.95,ANGOLA,2012
30,PHARMACEUTICAL PRODUCTS,0.01,ANGUILLA,2012
30,PHARMACEUTICAL PRODUCTS,0.18,ANTIGUA,2012
52,COTTON.,0.01,ANTIGUA,2012
